UserId,ExperimentCondition,ExperimentIteration,level,ZombieKills,neutral,happy,sad,angry,fearful,disgusted,surprised,timesliceStart,timesliceEnd,Adaptation name,Adaptation time,timesliceStart_date,timesliceStart_time,timesliceEnd_date,timesliceEnd_time
15,Baseline-NoAdaptation,15,7,48,0.64394,0.09067,0.14441,0.02798,1e-05,0.02875,0.06424,"01/07/2026, 12:48:15 PM","01/07/2026, 12:48:16 PM",No.adaptation,,01/07/2026,12:48:15 PM,01/07/2026,12:48:16 PM
15,Baseline-NoAdaptation,15,7,48,0.64194,0.09605,0.14256,0.02976,0.00369,0.02111,0.06489,"01/07/2026, 12:48:16 PM","01/07/2026, 12:48:17 PM",No.adaptation,,01/07/2026,12:48:16 PM,01/07/2026,12:48:17 PM
15,Baseline-NoAdaptation,15,7,48,0.63178,0.09944,0.1436,0.02642,0.00599,0.02981,0.06296,"01/07/2026, 12:48:17 PM","01/07/2026, 12:48:18 PM",No.adaptation,,01/07/2026,12:48:17 PM,01/07/2026,12:48:18 PM
15,Baseline-NoAdaptation,15,7,48,0.64622,0.10069,0.14183,0.0278,0.00425,0.02332,0.05589,"01/07/2026, 12:48:18 PM","01/07/2026, 12:48:19 PM",No.adaptation,,01/07/2026,12:48:18 PM,01/07/2026,12:48:19 PM
15,Baseline-NoAdaptation,15,7,48,0.63625,0.10077,0.14265,0.02751,0.00937,0.02657,0.05688,"01/07/2026, 12:48:19 PM","01/07/2026, 12:48:20 PM",No.adaptation,,01/07/2026,12:48:19 PM,01/07/2026,12:48:20 PM
15,Baseline-NoAdaptation,15,7,48,0.62657,0.09159,0.14961,0.02721,0.01224,0.0325,0.06028,"01/07/2026, 12:48:20 PM","01/07/2026, 12:48:21 PM",No.adaptation,,01/07/2026,12:48:20 PM,01/07/2026,12:48:21 PM
15,Baseline-NoAdaptation,15,7,48,0.62748,0.09406,0.15,0.02739,0.01942,0.02714,0.05451,"01/07/2026, 12:48:21 PM","01/07/2026, 12:48:22 PM",No.adaptation,,01/07/2026,12:48:21 PM,01/07/2026,12:48:22 PM
15,Baseline-NoAdaptation,15,7,48,0.62661,0.09421,0.15,0.02422,0.01763,0.02393,0.0634,"01/07/2026, 12:48:22 PM","01/07/2026, 12:48:23 PM",No.adaptation,,01/07/2026,12:48:22 PM,01/07/2026,12:48:23 PM
15,Baseline-NoAdaptation,15,7,48,0.62085,0.08961,0.15,0.03343,0.01453,0.02217,0.06941,"01/07/2026, 12:48:23 PM","01/07/2026, 12:48:24 PM",No.adaptation,,01/07/2026,12:48:23 PM,01/07/2026,12:48:24 PM
15,Baseline-NoAdaptation,15,7,48,0.62184,0.08982,0.15,0.03518,0.02085,0.0178,0.06451,"01/07/2026, 12:48:24 PM","01/07/2026, 12:48:26 PM",No.adaptation,,01/07/2026,12:48:24 PM,01/07/2026,12:48:26 PM
15,Baseline-NoAdaptation,15,7,48,0.62232,0.09212,0.14995,0.03434,0.02358,0.01517,0.06252,"01/07/2026, 12:48:26 PM","01/07/2026, 12:48:27 PM",No.adaptation,,01/07/2026,12:48:26 PM,01/07/2026,12:48:27 PM
15,Baseline-NoAdaptation,15,7,48,0.64293,0.08765,0.15,0.03204,0.02198,0.00818,0.05722,"01/07/2026, 12:48:27 PM","01/07/2026, 12:48:28 PM",No.adaptation,,01/07/2026,12:48:27 PM,01/07/2026,12:48:28 PM
15,Baseline-NoAdaptation,15,7,48,0.64841,0.08966,0.15,0.02745,0.02446,0.00223,0.05779,"01/07/2026, 12:48:28 PM","01/07/2026, 12:48:29 PM",No.adaptation,,01/07/2026,12:48:28 PM,01/07/2026,12:48:29 PM
15,Baseline-NoAdaptation,15,7,48,0.65145,0.0918,0.15,0.02243,0.0286,0.00409,0.05163,"01/07/2026, 12:48:29 PM","01/07/2026, 12:48:30 PM",No.adaptation,,01/07/2026,12:48:29 PM,01/07/2026,12:48:30 PM
15,Baseline-NoAdaptation,15,7,48,0.66402,0.09,0.15,0.01185,0.02702,1e-05,0.0571,"01/07/2026, 12:48:30 PM","01/07/2026, 12:48:31 PM",No.adaptation,,01/07/2026,12:48:30 PM,01/07/2026,12:48:31 PM
15,Baseline-NoAdaptation,15,7,48,0.65865,0.10059,0.14798,1e-05,0.02943,1e-05,0.06333,"01/07/2026, 12:48:31 PM","01/07/2026, 12:48:32 PM",No.adaptation,,01/07/2026,12:48:31 PM,01/07/2026,12:48:32 PM
15,Baseline-NoAdaptation,15,7,48,0.66782,0.09641,0.15,1e-05,0.03024,1e-05,0.05551,"01/07/2026, 12:48:32 PM","01/07/2026, 12:48:33 PM",No.adaptation,,01/07/2026,12:48:32 PM,01/07/2026,12:48:33 PM
15,Baseline-NoAdaptation,15,7,48,0.66603,0.08974,0.14877,1e-05,0.03534,0.00455,0.05556,"01/07/2026, 12:48:33 PM","01/07/2026, 12:48:34 PM",No.adaptation,,01/07/2026,12:48:33 PM,01/07/2026,12:48:34 PM
15,Baseline-NoAdaptation,15,7,48,0.65231,0.09636,0.14158,0.00692,0.03856,0.00311,0.06115,"01/07/2026, 12:48:34 PM","01/07/2026, 12:48:35 PM",No.adaptation,,01/07/2026,12:48:34 PM,01/07/2026,12:48:35 PM
15,Baseline-NoAdaptation,15,7,48,0.63863,0.09504,0.1435,0.00741,0.04568,0.00585,0.06389,"01/07/2026, 12:48:35 PM","01/07/2026, 12:48:37 PM",No.adaptation,,01/07/2026,12:48:35 PM,01/07/2026,12:48:37 PM
15,Baseline-NoAdaptation,15,7,48,0.64252,0.0962,0.14457,0.00518,0.04965,0.00221,0.05967,"01/07/2026, 12:48:37 PM","01/07/2026, 12:48:38 PM",No.adaptation,,01/07/2026,12:48:37 PM,01/07/2026,12:48:38 PM
15,Baseline-NoAdaptation,15,7,48,0.65365,0.10564,0.13594,1e-05,0.0447,0.00044,0.05962,"01/07/2026, 12:48:38 PM","01/07/2026, 12:48:39 PM",No.adaptation,,01/07/2026,12:48:38 PM,01/07/2026,12:48:39 PM
15,Baseline-NoAdaptation,15,7,48,0.63631,0.10712,0.13264,0.00799,0.0501,0.00154,0.0643,"01/07/2026, 12:48:39 PM","01/07/2026, 12:48:40 PM",No.adaptation,,01/07/2026,12:48:39 PM,01/07/2026,12:48:40 PM
15,Baseline-NoAdaptation,15,7,48,0.61484,0.10768,0.12145,0.02172,0.06008,0.00478,0.06945,"01/07/2026, 12:48:40 PM","01/07/2026, 12:48:41 PM",No.adaptation,,01/07/2026,12:48:40 PM,01/07/2026,12:48:41 PM
15,Baseline-NoAdaptation,15,7,48,0.60878,0.10846,0.12215,0.0221,0.06641,0.00388,0.06822,"01/07/2026, 12:48:41 PM","01/07/2026, 12:48:42 PM",No.adaptation,,01/07/2026,12:48:41 PM,01/07/2026,12:48:42 PM
15,Baseline-NoAdaptation,15,7,48,0.60838,0.11322,0.11982,0.01457,0.07203,1e-05,0.07197,"01/07/2026, 12:48:42 PM","01/07/2026, 12:48:43 PM",No.adaptation,,01/07/2026,12:48:42 PM,01/07/2026,12:48:43 PM
15,Baseline-NoAdaptation,15,7,48,0.60107,0.11448,0.11776,0.00861,0.07236,0.00398,0.08174,"01/07/2026, 12:48:43 PM","01/07/2026, 12:48:44 PM",No.adaptation,,01/07/2026,12:48:43 PM,01/07/2026,12:48:44 PM
15,Baseline-NoAdaptation,15,7,48,0.60528,0.10738,0.11955,0.01287,0.0772,1e-05,0.07771,"01/07/2026, 12:48:44 PM","01/07/2026, 12:48:45 PM",No.adaptation,,01/07/2026,12:48:44 PM,01/07/2026,12:48:45 PM
15,Baseline-NoAdaptation,15,7,48,0.60319,0.10335,0.11961,0.02065,0.07399,0.00475,0.07446,"01/07/2026, 12:48:45 PM","01/07/2026, 12:48:46 PM",No.adaptation,,01/07/2026,12:48:45 PM,01/07/2026,12:48:46 PM
15,Baseline-NoAdaptation,15,7,48,0.58877,0.10764,0.11928,0.01841,0.07446,0.01274,0.0787,"01/07/2026, 12:48:46 PM","01/07/2026, 12:48:48 PM",No.adaptation,,01/07/2026,12:48:46 PM,01/07/2026,12:48:48 PM
15,Baseline-NoAdaptation,15,7,48,0.59124,0.10332,0.11676,0.01871,0.07877,0.01616,0.07504,"01/07/2026, 12:48:48 PM","01/07/2026, 12:48:49 PM",No.adaptation,,01/07/2026,12:48:48 PM,01/07/2026,12:48:49 PM
15,Baseline-NoAdaptation,15,7,48,0.58553,0.09954,0.11872,0.02361,0.07732,0.01883,0.07645,"01/07/2026, 12:48:49 PM","01/07/2026, 12:48:50 PM",No.adaptation,,01/07/2026,12:48:49 PM,01/07/2026,12:48:50 PM
15,Baseline-NoAdaptation,15,7,48,0.58428,0.10261,0.11843,0.02355,0.06705,0.02205,0.08203,"01/07/2026, 12:48:50 PM","01/07/2026, 12:48:51 PM",No.adaptation,,01/07/2026,12:48:50 PM,01/07/2026,12:48:51 PM
15,Baseline-NoAdaptation,15,7,48,0.58238,0.10251,0.11345,0.02948,0.06128,0.02597,0.08493,"01/07/2026, 12:48:51 PM","01/07/2026, 12:48:52 PM",No.adaptation,,01/07/2026,12:48:51 PM,01/07/2026,12:48:52 PM
15,Baseline-NoAdaptation,15,7,48,0.57876,0.09853,0.11606,0.03445,0.06587,0.02338,0.08295,"01/07/2026, 12:48:52 PM","01/07/2026, 12:48:53 PM",No.adaptation,,01/07/2026,12:48:52 PM,01/07/2026,12:48:53 PM
15,Baseline-NoAdaptation,15,7,48,0.5809,0.09301,0.11411,0.02895,0.06288,0.02817,0.09198,"01/07/2026, 12:48:53 PM","01/07/2026, 12:48:54 PM",No.adaptation,,01/07/2026,12:48:53 PM,01/07/2026,12:48:54 PM
15,Baseline-NoAdaptation,15,7,48,0.58486,0.09392,0.10851,0.02408,0.06677,0.0244,0.09746,"01/07/2026, 12:48:54 PM","01/07/2026, 12:48:55 PM",No.adaptation,,01/07/2026,12:48:54 PM,01/07/2026,12:48:55 PM
15,Baseline-NoAdaptation,15,7,48,0.59011,0.09505,0.11131,0.02771,0.07157,0.01707,0.08718,"01/07/2026, 12:48:55 PM","01/07/2026, 12:48:56 PM",No.adaptation,,01/07/2026,12:48:55 PM,01/07/2026,12:48:56 PM
15,Baseline-NoAdaptation,15,7,48,0.57963,0.09951,0.11799,0.02371,0.07924,0.01494,0.08498,"01/07/2026, 12:48:56 PM","01/07/2026, 12:48:57 PM",No.adaptation,,01/07/2026,12:48:56 PM,01/07/2026,12:48:57 PM
15,Baseline-NoAdaptation,15,7,48,0.58811,0.08753,0.11715,0.02439,0.08661,0.01376,0.08245,"01/07/2026, 12:48:57 PM","01/07/2026, 12:48:59 PM",No.adaptation,,01/07/2026,12:48:57 PM,01/07/2026,12:48:59 PM
15,Baseline-NoAdaptation,15,7,48,0.58521,0.08245,0.11952,0.02368,0.08213,0.02165,0.08536,"01/07/2026, 12:48:59 PM","01/07/2026, 12:49:00 PM",No.adaptation,,01/07/2026,12:48:59 PM,01/07/2026,12:49:00 PM
15,Baseline-NoAdaptation,15,7,48,0.59561,0.08459,0.12235,0.02615,0.07915,0.01526,0.07689,"01/07/2026, 12:49:00 PM","01/07/2026, 12:49:01 PM",No.adaptation,,01/07/2026,12:49:00 PM,01/07/2026,12:49:01 PM
15,Baseline-NoAdaptation,15,7,48,0.60052,0.09041,0.1151,0.02686,0.07335,0.01383,0.07993,"01/07/2026, 12:49:01 PM","01/07/2026, 12:49:02 PM",No.adaptation,,01/07/2026,12:49:01 PM,01/07/2026,12:49:02 PM
15,Baseline-NoAdaptation,15,7,48,0.59141,0.08894,0.11768,0.03002,0.07254,0.01775,0.08166,"01/07/2026, 12:49:02 PM","01/07/2026, 12:49:03 PM",No.adaptation,,01/07/2026,12:49:02 PM,01/07/2026,12:49:03 PM
15,Baseline-NoAdaptation,15,7,48,0.58515,0.08876,0.11656,0.02775,0.07803,0.01446,0.08929,"01/07/2026, 12:49:03 PM","01/07/2026, 12:49:04 PM",No.adaptation,,01/07/2026,12:49:03 PM,01/07/2026,12:49:04 PM
15,Baseline-NoAdaptation,15,7,48,0.57288,0.09354,0.11878,0.03401,0.07774,0.01255,0.0905,"01/07/2026, 12:49:04 PM","01/07/2026, 12:49:05 PM",No.adaptation,,01/07/2026,12:49:04 PM,01/07/2026,12:49:05 PM
15,Baseline-NoAdaptation,15,7,48,0.57756,0.09522,0.11385,0.04313,0.07432,0.00861,0.08731,"01/07/2026, 12:49:05 PM","01/07/2026, 12:49:06 PM",No.adaptation,,01/07/2026,12:49:05 PM,01/07/2026,12:49:06 PM
15,Baseline-NoAdaptation,15,7,48,0.58546,0.09223,0.10859,0.04159,0.07499,0.0076,0.08954,"01/07/2026, 12:49:06 PM","01/07/2026, 12:49:07 PM",No.adaptation,,01/07/2026,12:49:06 PM,01/07/2026,12:49:07 PM
15,Baseline-NoAdaptation,15,7,48,0.57704,0.09527,0.10636,0.04535,0.07532,0.00747,0.09319,"01/07/2026, 12:49:07 PM","01/07/2026, 12:49:08 PM",No.adaptation,,01/07/2026,12:49:07 PM,01/07/2026,12:49:08 PM
15,Baseline-NoAdaptation,15,7,48,0.59296,0.08711,0.10782,0.03181,0.07874,0.00968,0.09188,"01/07/2026, 12:49:08 PM","01/07/2026, 12:49:10 PM",No.adaptation,,01/07/2026,12:49:08 PM,01/07/2026,12:49:10 PM
15,Baseline-NoAdaptation,15,7,48,0.58697,0.0847,0.10564,0.03171,0.07658,0.01763,0.09677,"01/07/2026, 12:49:10 PM","01/07/2026, 12:49:11 PM",No.adaptation,,01/07/2026,12:49:10 PM,01/07/2026,12:49:11 PM
15,Baseline-NoAdaptation,15,7,48,0.58258,0.08519,0.09886,0.0353,0.08226,0.02497,0.09084,"01/07/2026, 12:49:11 PM","01/07/2026, 12:49:12 PM",No.adaptation,,01/07/2026,12:49:11 PM,01/07/2026,12:49:12 PM
15,Baseline-NoAdaptation,15,7,48,0.57535,0.08478,0.09578,0.03365,0.08706,0.02516,0.09822,"01/07/2026, 12:49:12 PM","01/07/2026, 12:49:13 PM",No.adaptation,,01/07/2026,12:49:12 PM,01/07/2026,12:49:13 PM
15,Baseline-NoAdaptation,15,7,48,0.57737,0.08276,0.09353,0.03567,0.09593,0.01573,0.09901,"01/07/2026, 12:49:13 PM","01/07/2026, 12:49:14 PM",No.adaptation,,01/07/2026,12:49:13 PM,01/07/2026,12:49:14 PM
15,Baseline-NoAdaptation,15,7,48,0.57414,0.07431,0.09705,0.03737,0.09352,0.02219,0.10142,"01/07/2026, 12:49:14 PM","01/07/2026, 12:49:15 PM",No.adaptation,,01/07/2026,12:49:14 PM,01/07/2026,12:49:15 PM
15,Baseline-NoAdaptation,15,7,48,0.57639,0.07402,0.09195,0.04151,0.09323,0.03026,0.09264,"01/07/2026, 12:49:15 PM","01/07/2026, 12:49:16 PM",No.adaptation,,01/07/2026,12:49:15 PM,01/07/2026,12:49:16 PM
15,Baseline-NoAdaptation,15,7,48,0.57759,0.08081,0.08817,0.03485,0.09729,0.03244,0.08885,"01/07/2026, 12:49:16 PM","01/07/2026, 12:49:17 PM",No.adaptation,,01/07/2026,12:49:16 PM,01/07/2026,12:49:17 PM
15,Baseline-NoAdaptation,15,7,48,0.57773,0.08603,0.08122,0.03116,0.10123,0.03284,0.08979,"01/07/2026, 12:49:17 PM","01/07/2026, 12:49:18 PM",No.adaptation,,01/07/2026,12:49:17 PM,01/07/2026,12:49:18 PM
15,Baseline-NoAdaptation,15,7,48,0.58301,0.08448,0.07731,0.03102,0.09813,0.03571,0.09034,"01/07/2026, 12:49:18 PM","01/07/2026, 12:49:19 PM",No.adaptation,,01/07/2026,12:49:18 PM,01/07/2026,12:49:19 PM
15,Baseline-NoAdaptation,15,7,48,0.57537,0.08241,0.08227,0.03609,0.09716,0.04083,0.08587,"01/07/2026, 12:49:19 PM","01/07/2026, 12:49:21 PM",No.adaptation,,01/07/2026,12:49:19 PM,01/07/2026,12:49:21 PM
15,Baseline-NoAdaptation,15,7,48,0.5687,0.07888,0.08433,0.03665,0.09403,0.04628,0.09113,"01/07/2026, 12:49:21 PM","01/07/2026, 12:49:22 PM",No.adaptation,,01/07/2026,12:49:21 PM,01/07/2026,12:49:22 PM
15,Baseline-NoAdaptation,15,7,48,0.55204,0.08055,0.08278,0.03406,0.10311,0.05299,0.09447,"01/07/2026, 12:49:22 PM","01/07/2026, 12:49:23 PM",No.adaptation,,01/07/2026,12:49:22 PM,01/07/2026,12:49:23 PM
16,Baseline-NoAdaptation,16,2,13,0.71865,0.04788,0.10133,0.08663,0.0001,0.02147,0.02394,"01/08/2026, 4:24:44 PM","01/08/2026, 4:24:45 PM",No.adaptation,,01/08/2026,4:24:44 PM,01/08/2026,4:24:45 PM
16,Baseline-NoAdaptation,16,2,13,0.7165,0.04477,0.11153,0.08807,1e-05,0.01522,0.0239,"01/08/2026, 4:24:45 PM","01/08/2026, 4:24:46 PM",No.adaptation,,01/08/2026,4:24:45 PM,01/08/2026,4:24:46 PM
16,Baseline-NoAdaptation,16,2,13,0.69847,0.04635,0.1112,0.08338,0.00838,0.02001,0.03221,"01/08/2026, 4:24:46 PM","01/08/2026, 4:24:47 PM",No.adaptation,,01/08/2026,4:24:46 PM,01/08/2026,4:24:47 PM
16,Baseline-NoAdaptation,16,2,13,0.69933,0.04157,0.10256,0.07938,0.01047,0.02701,0.03968,"01/08/2026, 4:24:47 PM","01/08/2026, 4:24:48 PM",No.adaptation,,01/08/2026,4:24:47 PM,01/08/2026,4:24:48 PM
16,Baseline-NoAdaptation,16,2,13,0.69381,0.04277,0.0965,0.08203,0.01018,0.02673,0.04798,"01/08/2026, 4:24:48 PM","01/08/2026, 4:24:49 PM",No.adaptation,,01/08/2026,4:24:48 PM,01/08/2026,4:24:49 PM
16,Baseline-NoAdaptation,16,2,13,0.71703,0.04093,0.10384,0.08057,0.00125,0.01657,0.03981,"01/08/2026, 4:24:49 PM","01/08/2026, 4:24:50 PM",No.adaptation,,01/08/2026,4:24:49 PM,01/08/2026,4:24:50 PM
16,Baseline-NoAdaptation,16,2,13,0.71274,0.03962,0.10576,0.08331,0.00461,0.01623,0.03773,"01/08/2026, 4:24:50 PM","01/08/2026, 4:24:51 PM",No.adaptation,,01/08/2026,4:24:50 PM,01/08/2026,4:24:51 PM
16,Baseline-NoAdaptation,16,2,13,0.69637,0.04795,0.10428,0.08418,0.01117,0.01314,0.04291,"01/08/2026, 4:24:51 PM","01/08/2026, 4:24:52 PM",No.adaptation,,01/08/2026,4:24:51 PM,01/08/2026,4:24:52 PM
16,Baseline-NoAdaptation,16,2,13,0.68795,0.0564,0.10867,0.07828,0.01173,0.01563,0.04134,"01/08/2026, 4:24:52 PM","01/08/2026, 4:24:54 PM",No.adaptation,,01/08/2026,4:24:52 PM,01/08/2026,4:24:54 PM
16,Baseline-NoAdaptation,16,2,13,0.69342,0.05257,0.10904,0.07492,0.01134,0.01526,0.04345,"01/08/2026, 4:24:54 PM","01/08/2026, 4:24:55 PM",No.adaptation,,01/08/2026,4:24:54 PM,01/08/2026,4:24:55 PM
16,Baseline-NoAdaptation,16,2,13,0.70012,0.05394,0.10668,0.07092,0.00144,0.01763,0.04927,"01/08/2026, 4:24:55 PM","01/08/2026, 4:24:56 PM",No.adaptation,,01/08/2026,4:24:55 PM,01/08/2026,4:24:56 PM
16,Baseline-NoAdaptation,16,2,13,0.69672,0.05357,0.10317,0.06504,0.0059,0.02134,0.05426,"01/08/2026, 4:24:56 PM","01/08/2026, 4:24:57 PM",No.adaptation,,01/08/2026,4:24:56 PM,01/08/2026,4:24:57 PM
16,Baseline-NoAdaptation,16,2,13,0.70611,0.0425,0.10933,0.06774,0.0074,0.02075,0.04617,"01/08/2026, 4:24:57 PM","01/08/2026, 4:24:58 PM",No.adaptation,,01/08/2026,4:24:57 PM,01/08/2026,4:24:58 PM
16,Baseline-NoAdaptation,16,2,13,0.70462,0.04285,0.11015,0.07021,1e-05,0.02493,0.04723,"01/08/2026, 4:24:58 PM","01/08/2026, 4:24:59 PM",No.adaptation,,01/08/2026,4:24:58 PM,01/08/2026,4:24:59 PM
16,Baseline-NoAdaptation,16,2,13,0.70805,0.04139,0.10814,0.06767,1e-05,0.03031,0.04443,"01/08/2026, 4:24:59 PM","01/08/2026, 4:25:00 PM",No.adaptation,,01/08/2026,4:24:59 PM,01/08/2026,4:25:00 PM
16,Baseline-NoAdaptation,16,2,13,0.70207,0.0463,0.11055,0.06905,0.0007,0.03117,0.04016,"01/08/2026, 4:25:00 PM","01/08/2026, 4:25:01 PM",No.adaptation,,01/08/2026,4:25:00 PM,01/08/2026,4:25:01 PM
16,Baseline-NoAdaptation,16,2,13,0.71278,0.04072,0.11149,0.06329,1e-05,0.02644,0.04527,"01/08/2026, 4:25:01 PM","01/08/2026, 4:25:02 PM",No.adaptation,,01/08/2026,4:25:01 PM,01/08/2026,4:25:02 PM
16,Baseline-NoAdaptation,16,2,13,0.73125,0.03642,0.11438,0.06782,1e-05,0.01571,0.03441,"01/08/2026, 4:25:02 PM","01/08/2026, 4:25:03 PM",No.adaptation,,01/08/2026,4:25:02 PM,01/08/2026,4:25:03 PM
16,Baseline-NoAdaptation,16,2,13,0.74059,0.0333,0.11052,0.07191,0.00044,0.01139,0.03185,"01/08/2026, 4:25:03 PM","01/08/2026, 4:25:05 PM",No.adaptation,,01/08/2026,4:25:03 PM,01/08/2026,4:25:05 PM
16,Baseline-NoAdaptation,16,2,13,0.74007,0.0353,0.11367,0.07378,1e-05,0.00771,0.02946,"01/08/2026, 4:25:05 PM","01/08/2026, 4:25:06 PM",No.adaptation,,01/08/2026,4:25:05 PM,01/08/2026,4:25:06 PM
16,Baseline-NoAdaptation,16,2,13,0.73993,0.03401,0.11105,0.07772,1e-05,0.01228,0.025,"01/08/2026, 4:25:06 PM","01/08/2026, 4:25:07 PM",No.adaptation,,01/08/2026,4:25:06 PM,01/08/2026,4:25:07 PM
16,Baseline-NoAdaptation,16,2,13,0.7396,0.03592,0.11227,0.07567,1e-05,0.01493,0.0216,"01/08/2026, 4:25:07 PM","01/08/2026, 4:25:08 PM",No.adaptation,,01/08/2026,4:25:07 PM,01/08/2026,4:25:08 PM
16,Baseline-NoAdaptation,16,2,13,0.74537,0.03799,0.10672,0.08335,1e-05,0.01089,0.01567,"01/08/2026, 4:25:08 PM","01/08/2026, 4:25:09 PM",No.adaptation,,01/08/2026,4:25:08 PM,01/08/2026,4:25:09 PM
16,Baseline-NoAdaptation,16,2,13,0.7438,0.03369,0.10794,0.08461,1e-05,0.01605,0.0139,"01/08/2026, 4:25:09 PM","01/08/2026, 4:25:10 PM",No.adaptation,,01/08/2026,4:25:09 PM,01/08/2026,4:25:10 PM
16,Baseline-NoAdaptation,16,2,13,0.73448,0.0259,0.10881,0.08971,0.00112,0.02549,0.01449,"01/08/2026, 4:25:10 PM","01/08/2026, 4:25:11 PM",No.adaptation,,01/08/2026,4:25:10 PM,01/08/2026,4:25:11 PM
16,Baseline-NoAdaptation,16,2,13,0.73346,0.03069,0.11063,0.09025,0.00742,0.01728,0.01027,"01/08/2026, 4:25:11 PM","01/08/2026, 4:25:12 PM",No.adaptation,,01/08/2026,4:25:11 PM,01/08/2026,4:25:12 PM
16,Baseline-NoAdaptation,16,2,13,0.73316,0.02515,0.11333,0.09127,0.00683,0.01878,0.01148,"01/08/2026, 4:25:12 PM","01/08/2026, 4:25:13 PM",No.adaptation,,01/08/2026,4:25:12 PM,01/08/2026,4:25:13 PM
16,Baseline-NoAdaptation,16,2,13,0.71539,0.01838,0.11903,0.09176,0.0125,0.02367,0.01927,"01/08/2026, 4:25:13 PM","01/08/2026, 4:25:14 PM",No.adaptation,,01/08/2026,4:25:13 PM,01/08/2026,4:25:14 PM
16,Baseline-NoAdaptation,16,2,13,0.71406,0.01214,0.1214,0.08537,0.01367,0.02356,0.0298,"01/08/2026, 4:25:14 PM","01/08/2026, 4:25:16 PM",No.adaptation,,01/08/2026,4:25:14 PM,01/08/2026,4:25:16 PM
16,Baseline-NoAdaptation,16,2,13,0.71334,0.00748,0.11866,0.09039,0.01386,0.02342,0.03285,"01/08/2026, 4:25:16 PM","01/08/2026, 4:25:17 PM",No.adaptation,,01/08/2026,4:25:16 PM,01/08/2026,4:25:17 PM
16,Baseline-NoAdaptation,16,2,13,0.71728,0.0077,0.1168,0.08989,0.01199,0.02745,0.02889,"01/08/2026, 4:25:17 PM","01/08/2026, 4:25:18 PM",No.adaptation,,01/08/2026,4:25:17 PM,01/08/2026,4:25:18 PM
16,Baseline-NoAdaptation,16,2,13,0.71746,0.00442,0.11797,0.0912,0.01478,0.02654,0.02763,"01/08/2026, 4:25:18 PM","01/08/2026, 4:25:19 PM",No.adaptation,,01/08/2026,4:25:18 PM,01/08/2026,4:25:19 PM
16,Baseline-NoAdaptation,16,2,13,0.7036,0.00615,0.12202,0.09224,0.01993,0.02503,0.03103,"01/08/2026, 4:25:19 PM","01/08/2026, 4:25:20 PM",No.adaptation,,01/08/2026,4:25:19 PM,01/08/2026,4:25:20 PM
16,Baseline-NoAdaptation,16,2,13,0.70484,0.00666,0.12462,0.08995,0.02177,0.01809,0.03407,"01/08/2026, 4:25:20 PM","01/08/2026, 4:25:21 PM",No.adaptation,,01/08/2026,4:25:20 PM,01/08/2026,4:25:21 PM
16,Baseline-NoAdaptation,16,2,13,0.71679,0.0114,0.12951,0.0826,0.02408,0.00822,0.0274,"01/08/2026, 4:25:21 PM","01/08/2026, 4:25:22 PM",No.adaptation,,01/08/2026,4:25:21 PM,01/08/2026,4:25:22 PM
16,Baseline-NoAdaptation,16,2,13,0.72178,0.00826,0.13802,0.08147,0.01892,0.01186,0.01969,"01/08/2026, 4:25:22 PM","01/08/2026, 4:25:23 PM",No.adaptation,,01/08/2026,4:25:22 PM,01/08/2026,4:25:23 PM
16,Baseline-NoAdaptation,16,2,13,0.70819,0.00378,0.13779,0.09076,0.03084,0.00311,0.02553,"01/08/2026, 4:25:23 PM","01/08/2026, 4:25:24 PM",No.adaptation,,01/08/2026,4:25:23 PM,01/08/2026,4:25:24 PM
16,Baseline-NoAdaptation,16,2,13,0.70124,0.00436,0.14207,0.09532,0.02989,0.00712,0.02,"01/08/2026, 4:25:24 PM","01/08/2026, 4:25:25 PM",No.adaptation,,01/08/2026,4:25:24 PM,01/08/2026,4:25:25 PM
16,Baseline-NoAdaptation,16,2,13,0.69974,0.00217,0.14698,0.08911,0.03066,0.01113,0.02021,"01/08/2026, 4:25:25 PM","01/08/2026, 4:25:27 PM",No.adaptation,,01/08/2026,4:25:25 PM,01/08/2026,4:25:27 PM
16,Baseline-NoAdaptation,16,2,13,0.70635,1e-05,0.15,0.08703,0.03309,0.00767,0.01585,"01/08/2026, 4:25:27 PM","01/08/2026, 4:25:28 PM",No.adaptation,,01/08/2026,4:25:27 PM,01/08/2026,4:25:28 PM
16,Baseline-NoAdaptation,16,2,13,0.72082,1e-05,0.1393,0.09418,0.03116,0.00244,0.01209,"01/08/2026, 4:25:28 PM","01/08/2026, 4:25:29 PM",No.adaptation,,01/08/2026,4:25:28 PM,01/08/2026,4:25:29 PM
16,Baseline-NoAdaptation,16,2,13,0.71655,1e-05,0.13944,0.09327,0.03107,0.00073,0.01893,"01/08/2026, 4:25:29 PM","01/08/2026, 4:25:30 PM",No.adaptation,,01/08/2026,4:25:29 PM,01/08/2026,4:25:30 PM
16,Baseline-NoAdaptation,16,2,13,0.71626,0.00172,0.13321,0.09939,0.03021,1e-05,0.0192,"01/08/2026, 4:25:30 PM","01/08/2026, 4:25:31 PM",No.adaptation,,01/08/2026,4:25:30 PM,01/08/2026,4:25:31 PM
16,Baseline-NoAdaptation,16,2,13,0.70825,1e-05,0.13514,0.09922,0.03872,0.00048,0.01818,"01/08/2026, 4:25:31 PM","01/08/2026, 4:25:32 PM",No.adaptation,,01/08/2026,4:25:31 PM,01/08/2026,4:25:32 PM
